"prec","cellID_prec","raster_nr","link_prec"
0,422576,564,"2010/RW2017.002_201005.tar.gz"
0,422579,564,"2010/RW2017.002_201005.tar.gz"
0,422580,564,"2010/RW2017.002_201005.tar.gz"
0,423902,564,"2010/RW2017.002_201005.tar.gz"
0,423904,564,"2010/RW2017.002_201005.tar.gz"
0,423905,564,"2010/RW2017.002_201005.tar.gz"
0,423907,564,"2010/RW2017.002_201005.tar.gz"
3.72900772094727,393369,564,"2010/RW2017.002_201005.tar.gz"
3.03904509544373,393371,564,"2010/RW2017.002_201005.tar.gz"
2.98406004905701,393373,564,"2010/RW2017.002_201005.tar.gz"
3.52122139930725,394696,564,"2010/RW2017.002_201005.tar.gz"
3.99428629875183,396024,564,"2010/RW2017.002_201005.tar.gz"
3.35921263694763,394700,564,"2010/RW2017.002_201005.tar.gz"
3.57734179496765,396025,564,"2010/RW2017.002_201005.tar.gz"
4.00033235549927,396021,564,"2010/RW2017.002_201005.tar.gz"
4.15672969818115,396022,564,"2010/RW2017.002_201005.tar.gz"
3.60026955604553,397350,564,"2010/RW2017.002_201005.tar.gz"
0.0921850651502609,418560,564,"2010/RW2017.002_201005.tar.gz"
0.723357439041138,417236,564,"2010/RW2017.002_201005.tar.gz"
0.333455055952072,418563,564,"2010/RW2017.002_201005.tar.gz"
0.004074951633811,419886,564,"2010/RW2017.002_201005.tar.gz"
0.248333394527435,418562,564,"2010/RW2017.002_201005.tar.gz"
0.412319004535675,418564,564,"2010/RW2017.002_201005.tar.gz"
0.00998962484300137,419887,564,"2010/RW2017.002_201005.tar.gz"
0.0328374616801739,419888,564,"2010/RW2017.002_201005.tar.gz"
0.151855677366257,419889,564,"2010/RW2017.002_201005.tar.gz"
0.262478917837143,419891,564,"2010/RW2017.002_201005.tar.gz"
0,421212,564,"2010/RW2017.002_201005.tar.gz"
0.00447233952581882,421214,564,"2010/RW2017.002_201005.tar.gz"
0.107045069336891,421216,564,"2010/RW2017.002_201005.tar.gz"
0,453102,564,"2010/RW2017.002_201005.tar.gz"
0,453103,564,"2010/RW2017.002_201005.tar.gz"
0,453105,564,"2010/RW2017.002_201005.tar.gz"
0,453107,564,"2010/RW2017.002_201005.tar.gz"
0,454429,564,"2010/RW2017.002_201005.tar.gz"
0,454430,564,"2010/RW2017.002_201005.tar.gz"
0,454431,564,"2010/RW2017.002_201005.tar.gz"
0,454433,564,"2010/RW2017.002_201005.tar.gz"
0,455754,564,"2010/RW2017.002_201005.tar.gz"
0,455756,564,"2010/RW2017.002_201005.tar.gz"
0,457080,564,"2010/RW2017.002_201005.tar.gz"
0,457082,564,"2010/RW2017.002_201005.tar.gz"
0,457083,564,"2010/RW2017.002_201005.tar.gz"
0,457085,564,"2010/RW2017.002_201005.tar.gz"
2.17410087585449,362907,564,"2010/RW2017.002_201005.tar.gz"
1.62057709693909,361582,564,"2010/RW2017.002_201005.tar.gz"
1.55805146694183,361583,564,"2010/RW2017.002_201005.tar.gz"
1.59882605075836,362910,564,"2010/RW2017.002_201005.tar.gz"
2.50129914283752,364233,564,"2010/RW2017.002_201005.tar.gz"
2.03605580329895,364235,564,"2010/RW2017.002_201005.tar.gz"
2.05126118659973,364236,564,"2010/RW2017.002_201005.tar.gz"
2.53531265258789,364232,564,"2010/RW2017.002_201005.tar.gz"
2.27781653404236,364234,564,"2010/RW2017.002_201005.tar.gz"
2.84731841087341,365562,564,"2010/RW2017.002_201005.tar.gz"
2.82818150520325,365563,564,"2010/RW2017.002_201005.tar.gz"
2.68469405174255,365559,564,"2010/RW2017.002_201005.tar.gz"
2.69512033462524,365561,564,"2010/RW2017.002_201005.tar.gz"
2.9072437286377,366889,564,"2010/RW2017.002_201005.tar.gz"
9.28822231292725,422602,565,"2010/RW2017.002_201005.tar.gz"
9.03429508209229,422604,565,"2010/RW2017.002_201005.tar.gz"
9.53222179412842,422606,565,"2010/RW2017.002_201005.tar.gz"
9.32723140716553,422607,565,"2010/RW2017.002_201005.tar.gz"
9.77571964263916,423929,565,"2010/RW2017.002_201005.tar.gz"
9.07719612121582,423930,565,"2010/RW2017.002_201005.tar.gz"
8.88543510437012,423932,565,"2010/RW2017.002_201005.tar.gz"
11.7929906845093,423928,565,"2010/RW2017.002_201005.tar.gz"
8.87976932525635,423931,565,"2010/RW2017.002_201005.tar.gz"
8.67702102661133,423933,565,"2010/RW2017.002_201005.tar.gz"
12.1096487045288,425254,565,"2010/RW2017.002_201005.tar.gz"
10.363184928894,425256,565,"2010/RW2017.002_201005.tar.gz"
9.18946075439453,425258,565,"2010/RW2017.002_201005.tar.gz"
9.2197732925415,425260,565,"2010/RW2017.002_201005.tar.gz"
26.6504650115967,419924,565,"2010/RW2017.002_201005.tar.gz"
29.2104892730713,419925,565,"2010/RW2017.002_201005.tar.gz"
28.8215827941895,419926,565,"2010/RW2017.002_201005.tar.gz"
22.0463619232178,419928,565,"2010/RW2017.002_201005.tar.gz"
24.5020523071289,421250,565,"2010/RW2017.002_201005.tar.gz"
19.635082244873,422578,565,"2010/RW2017.002_201005.tar.gz"
23.4569110870361,421253,565,"2010/RW2017.002_201005.tar.gz"
22.2835330963135,421255,565,"2010/RW2017.002_201005.tar.gz"
15.5562286376953,422576,565,"2010/RW2017.002_201005.tar.gz"
19.6630458831787,422579,565,"2010/RW2017.002_201005.tar.gz"
18.3462734222412,422580,565,"2010/RW2017.002_201005.tar.gz"
9.30233764648438,423902,565,"2010/RW2017.002_201005.tar.gz"
11.7457036972046,423904,565,"2010/RW2017.002_201005.tar.gz"
12.2263774871826,423905,565,"2010/RW2017.002_201005.tar.gz"
13.0659637451172,423907,565,"2010/RW2017.002_201005.tar.gz"
4.612473487854,393369,565,"2010/RW2017.002_201005.tar.gz"
4.28902816772461,393371,565,"2010/RW2017.002_201005.tar.gz"
4.19307088851929,393373,565,"2010/RW2017.002_201005.tar.gz"
5.24782705307007,394696,565,"2010/RW2017.002_201005.tar.gz"
4.50468921661377,396024,565,"2010/RW2017.002_201005.tar.gz"
5.67295598983765,394700,565,"2010/RW2017.002_201005.tar.gz"
5.44662475585938,396025,565,"2010/RW2017.002_201005.tar.gz"
6.34950590133667,396021,565,"2010/RW2017.002_201005.tar.gz"
6.1680850982666,396022,565,"2010/RW2017.002_201005.tar.gz"
5.30709505081177,397350,565,"2010/RW2017.002_201005.tar.gz"
0.0575255192816257,418560,565,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,417236,565,"2010/RW2017.002_201005.tar.gz"
0.0917578190565109,418563,565,"2010/RW2017.002_201005.tar.gz"
0.025770103558898,419886,565,"2010/RW2017.002_201005.tar.gz"
0.0991033613681793,418562,565,"2010/RW2017.002_201005.tar.gz"
0.0907633304595947,418564,565,"2010/RW2017.002_201005.tar.gz"
0.0282154623419046,419887,565,"2010/RW2017.002_201005.tar.gz"
0.0598526448011398,419888,565,"2010/RW2017.002_201005.tar.gz"
0.0176857151091099,419889,565,"2010/RW2017.002_201005.tar.gz"
0.00688920775428414,419891,565,"2010/RW2017.002_201005.tar.gz"
0,421212,565,"2010/RW2017.002_201005.tar.gz"
0,421214,565,"2010/RW2017.002_201005.tar.gz"
0.034808486700058,421216,565,"2010/RW2017.002_201005.tar.gz"
0,453102,565,"2010/RW2017.002_201005.tar.gz"
0,453103,565,"2010/RW2017.002_201005.tar.gz"
0,453105,565,"2010/RW2017.002_201005.tar.gz"
0,453107,565,"2010/RW2017.002_201005.tar.gz"
0,454429,565,"2010/RW2017.002_201005.tar.gz"
0,454430,565,"2010/RW2017.002_201005.tar.gz"
0,454431,565,"2010/RW2017.002_201005.tar.gz"
0,454433,565,"2010/RW2017.002_201005.tar.gz"
0,455754,565,"2010/RW2017.002_201005.tar.gz"
0,455756,565,"2010/RW2017.002_201005.tar.gz"
0,457080,565,"2010/RW2017.002_201005.tar.gz"
0,457082,565,"2010/RW2017.002_201005.tar.gz"
0,457083,565,"2010/RW2017.002_201005.tar.gz"
0,457085,565,"2010/RW2017.002_201005.tar.gz"
0,362907,565,"2010/RW2017.002_201005.tar.gz"
0,361582,565,"2010/RW2017.002_201005.tar.gz"
0,361583,565,"2010/RW2017.002_201005.tar.gz"
0,362910,565,"2010/RW2017.002_201005.tar.gz"
0,364233,565,"2010/RW2017.002_201005.tar.gz"
0,364235,565,"2010/RW2017.002_201005.tar.gz"
0,364236,565,"2010/RW2017.002_201005.tar.gz"
0,364232,565,"2010/RW2017.002_201005.tar.gz"
0,364234,565,"2010/RW2017.002_201005.tar.gz"
0,365562,565,"2010/RW2017.002_201005.tar.gz"
0,365563,565,"2010/RW2017.002_201005.tar.gz"
0,365559,565,"2010/RW2017.002_201005.tar.gz"
0,365561,565,"2010/RW2017.002_201005.tar.gz"
0,366889,565,"2010/RW2017.002_201005.tar.gz"
4.19588041305542,422602,566,"2010/RW2017.002_201005.tar.gz"
3.74730134010315,422604,566,"2010/RW2017.002_201005.tar.gz"
3.9438841342926,422606,566,"2010/RW2017.002_201005.tar.gz"
4.21295785903931,422607,566,"2010/RW2017.002_201005.tar.gz"
4.35477066040039,423929,566,"2010/RW2017.002_201005.tar.gz"
4.03351211547852,423930,566,"2010/RW2017.002_201005.tar.gz"
3.96748042106628,423932,566,"2010/RW2017.002_201005.tar.gz"
4.54554319381714,423928,566,"2010/RW2017.002_201005.tar.gz"
3.93660283088684,423931,566,"2010/RW2017.002_201005.tar.gz"
3.97806978225708,423933,566,"2010/RW2017.002_201005.tar.gz"
5.68927335739136,425254,566,"2010/RW2017.002_201005.tar.gz"
4.10775899887085,425256,566,"2010/RW2017.002_201005.tar.gz"
3.69629597663879,425258,566,"2010/RW2017.002_201005.tar.gz"
3.63933277130127,425260,566,"2010/RW2017.002_201005.tar.gz"
6.92686080932617,419924,566,"2010/RW2017.002_201005.tar.gz"
5.72055387496948,419925,566,"2010/RW2017.002_201005.tar.gz"
4.82124042510986,419926,566,"2010/RW2017.002_201005.tar.gz"
4.70897197723389,419928,566,"2010/RW2017.002_201005.tar.gz"
6.76474905014038,421250,566,"2010/RW2017.002_201005.tar.gz"
3.62325644493103,422578,566,"2010/RW2017.002_201005.tar.gz"
4.51987791061401,421253,566,"2010/RW2017.002_201005.tar.gz"
5.13525533676147,421255,566,"2010/RW2017.002_201005.tar.gz"
4.3523907661438,422576,566,"2010/RW2017.002_201005.tar.gz"
3.59411120414734,422579,566,"2010/RW2017.002_201005.tar.gz"
3.47616744041443,422580,566,"2010/RW2017.002_201005.tar.gz"
3.37799715995789,423902,566,"2010/RW2017.002_201005.tar.gz"
2.78930163383484,423904,566,"2010/RW2017.002_201005.tar.gz"
2.54033493995667,423905,566,"2010/RW2017.002_201005.tar.gz"
3.53871655464172,423907,566,"2010/RW2017.002_201005.tar.gz"
0.0448455065488815,393369,566,"2010/RW2017.002_201005.tar.gz"
0.0250253826379776,393371,566,"2010/RW2017.002_201005.tar.gz"
0.0389511361718178,393373,566,"2010/RW2017.002_201005.tar.gz"
0.100000001490116,394696,566,"2010/RW2017.002_201005.tar.gz"
0.176296040415764,396024,566,"2010/RW2017.002_201005.tar.gz"
0.156636223196983,394700,566,"2010/RW2017.002_201005.tar.gz"
0.200000002980232,396025,566,"2010/RW2017.002_201005.tar.gz"
0.0736308842897415,396021,566,"2010/RW2017.002_201005.tar.gz"
0.118534378707409,396022,566,"2010/RW2017.002_201005.tar.gz"
0.255894929170609,397350,566,"2010/RW2017.002_201005.tar.gz"
3.5158154964447,418560,566,"2010/RW2017.002_201005.tar.gz"
4.03276300430298,417236,566,"2010/RW2017.002_201005.tar.gz"
4.13495111465454,418563,566,"2010/RW2017.002_201005.tar.gz"
4.33980560302734,419886,566,"2010/RW2017.002_201005.tar.gz"
4.01471281051636,418562,566,"2010/RW2017.002_201005.tar.gz"
4.28794145584106,418564,566,"2010/RW2017.002_201005.tar.gz"
4.18821096420288,419887,566,"2010/RW2017.002_201005.tar.gz"
4.06610488891602,419888,566,"2010/RW2017.002_201005.tar.gz"
4.33988380432129,419889,566,"2010/RW2017.002_201005.tar.gz"
4.31396579742432,419891,566,"2010/RW2017.002_201005.tar.gz"
5.449951171875,421212,566,"2010/RW2017.002_201005.tar.gz"
4.65284442901611,421214,566,"2010/RW2017.002_201005.tar.gz"
5.14349603652954,421216,566,"2010/RW2017.002_201005.tar.gz"
0,453102,566,"2010/RW2017.002_201005.tar.gz"
0,453103,566,"2010/RW2017.002_201005.tar.gz"
0,453105,566,"2010/RW2017.002_201005.tar.gz"
0,453107,566,"2010/RW2017.002_201005.tar.gz"
0,454429,566,"2010/RW2017.002_201005.tar.gz"
0,454430,566,"2010/RW2017.002_201005.tar.gz"
0,454431,566,"2010/RW2017.002_201005.tar.gz"
0,454433,566,"2010/RW2017.002_201005.tar.gz"
0,455754,566,"2010/RW2017.002_201005.tar.gz"
0,455756,566,"2010/RW2017.002_201005.tar.gz"
0,457080,566,"2010/RW2017.002_201005.tar.gz"
0,457082,566,"2010/RW2017.002_201005.tar.gz"
0,457083,566,"2010/RW2017.002_201005.tar.gz"
0,457085,566,"2010/RW2017.002_201005.tar.gz"
0,362907,566,"2010/RW2017.002_201005.tar.gz"
0,361582,566,"2010/RW2017.002_201005.tar.gz"
0,361583,566,"2010/RW2017.002_201005.tar.gz"
0,362910,566,"2010/RW2017.002_201005.tar.gz"
0,364233,566,"2010/RW2017.002_201005.tar.gz"
0,364235,566,"2010/RW2017.002_201005.tar.gz"
0,364236,566,"2010/RW2017.002_201005.tar.gz"
0,364232,566,"2010/RW2017.002_201005.tar.gz"
0,364234,566,"2010/RW2017.002_201005.tar.gz"
0,365562,566,"2010/RW2017.002_201005.tar.gz"
0,365563,566,"2010/RW2017.002_201005.tar.gz"
0,365559,566,"2010/RW2017.002_201005.tar.gz"
0,365561,566,"2010/RW2017.002_201005.tar.gz"
0,366889,566,"2010/RW2017.002_201005.tar.gz"
0.877335131168365,422602,567,"2010/RW2017.002_201005.tar.gz"
1.01759719848633,422604,567,"2010/RW2017.002_201005.tar.gz"
1.19618189334869,422606,567,"2010/RW2017.002_201005.tar.gz"
1.00445675849915,422607,567,"2010/RW2017.002_201005.tar.gz"
1.07042741775513,423929,567,"2010/RW2017.002_201005.tar.gz"
1.1156667470932,423930,567,"2010/RW2017.002_201005.tar.gz"
1.47792446613312,423932,567,"2010/RW2017.002_201005.tar.gz"
1.03779244422913,423928,567,"2010/RW2017.002_201005.tar.gz"
1.2849303483963,423931,567,"2010/RW2017.002_201005.tar.gz"
1.53502488136292,423933,567,"2010/RW2017.002_201005.tar.gz"
1.15317225456238,425254,567,"2010/RW2017.002_201005.tar.gz"
1.21546041965485,425256,567,"2010/RW2017.002_201005.tar.gz"
1.41496825218201,425258,567,"2010/RW2017.002_201005.tar.gz"
1.64149725437164,425260,567,"2010/RW2017.002_201005.tar.gz"
0.759963512420654,419924,567,"2010/RW2017.002_201005.tar.gz"
0.642421841621399,419925,567,"2010/RW2017.002_201005.tar.gz"
0.584917843341827,419926,567,"2010/RW2017.002_201005.tar.gz"
0.628045618534088,419928,567,"2010/RW2017.002_201005.tar.gz"
0.836850821971893,421250,567,"2010/RW2017.002_201005.tar.gz"
0.964186549186707,422578,567,"2010/RW2017.002_201005.tar.gz"
0.955516219139099,421253,567,"2010/RW2017.002_201005.tar.gz"
1.01338911056519,421255,567,"2010/RW2017.002_201005.tar.gz"
0.847697615623474,422576,567,"2010/RW2017.002_201005.tar.gz"
1.1572060585022,422579,567,"2010/RW2017.002_201005.tar.gz"
1.22722601890564,422580,567,"2010/RW2017.002_201005.tar.gz"
0.947816669940948,423902,567,"2010/RW2017.002_201005.tar.gz"
1.06113588809967,423904,567,"2010/RW2017.002_201005.tar.gz"
1.11706268787384,423905,567,"2010/RW2017.002_201005.tar.gz"
1.12811195850372,423907,567,"2010/RW2017.002_201005.tar.gz"
0,393369,567,"2010/RW2017.002_201005.tar.gz"
0,393371,567,"2010/RW2017.002_201005.tar.gz"
0,393373,567,"2010/RW2017.002_201005.tar.gz"
0,394696,567,"2010/RW2017.002_201005.tar.gz"
0,396024,567,"2010/RW2017.002_201005.tar.gz"
0,394700,567,"2010/RW2017.002_201005.tar.gz"
0,396025,567,"2010/RW2017.002_201005.tar.gz"
0,396021,567,"2010/RW2017.002_201005.tar.gz"
0,396022,567,"2010/RW2017.002_201005.tar.gz"
0,397350,567,"2010/RW2017.002_201005.tar.gz"
0,418560,567,"2010/RW2017.002_201005.tar.gz"
0,417236,567,"2010/RW2017.002_201005.tar.gz"
0,418563,567,"2010/RW2017.002_201005.tar.gz"
0,419886,567,"2010/RW2017.002_201005.tar.gz"
0,418562,567,"2010/RW2017.002_201005.tar.gz"
0,418564,567,"2010/RW2017.002_201005.tar.gz"
0,419887,567,"2010/RW2017.002_201005.tar.gz"
0,419888,567,"2010/RW2017.002_201005.tar.gz"
0,419889,567,"2010/RW2017.002_201005.tar.gz"
0,419891,567,"2010/RW2017.002_201005.tar.gz"
0,421212,567,"2010/RW2017.002_201005.tar.gz"
0,421214,567,"2010/RW2017.002_201005.tar.gz"
0,421216,567,"2010/RW2017.002_201005.tar.gz"
11.8285102844238,453102,567,"2010/RW2017.002_201005.tar.gz"
12.9715194702148,453103,567,"2010/RW2017.002_201005.tar.gz"
8.55850887298584,453105,567,"2010/RW2017.002_201005.tar.gz"
6.1013069152832,453107,567,"2010/RW2017.002_201005.tar.gz"
12.2987508773804,454429,567,"2010/RW2017.002_201005.tar.gz"
10.2919311523438,454430,567,"2010/RW2017.002_201005.tar.gz"
8.12881660461426,454431,567,"2010/RW2017.002_201005.tar.gz"
6.00970792770386,454433,567,"2010/RW2017.002_201005.tar.gz"
9.56578731536865,455754,567,"2010/RW2017.002_201005.tar.gz"
10.6551666259766,455756,567,"2010/RW2017.002_201005.tar.gz"
10.3807144165039,457080,567,"2010/RW2017.002_201005.tar.gz"
9.97425556182861,457082,567,"2010/RW2017.002_201005.tar.gz"
8.18020629882812,457083,567,"2010/RW2017.002_201005.tar.gz"
5.65760803222656,457085,567,"2010/RW2017.002_201005.tar.gz"
0,362907,567,"2010/RW2017.002_201005.tar.gz"
0,361582,567,"2010/RW2017.002_201005.tar.gz"
0,361583,567,"2010/RW2017.002_201005.tar.gz"
0,362910,567,"2010/RW2017.002_201005.tar.gz"
0,364233,567,"2010/RW2017.002_201005.tar.gz"
0,364235,567,"2010/RW2017.002_201005.tar.gz"
0,364236,567,"2010/RW2017.002_201005.tar.gz"
0,364232,567,"2010/RW2017.002_201005.tar.gz"
0,364234,567,"2010/RW2017.002_201005.tar.gz"
0,365562,567,"2010/RW2017.002_201005.tar.gz"
0,365563,567,"2010/RW2017.002_201005.tar.gz"
0,365559,567,"2010/RW2017.002_201005.tar.gz"
0,365561,567,"2010/RW2017.002_201005.tar.gz"
0,366889,567,"2010/RW2017.002_201005.tar.gz"
0,422602,568,"2010/RW2017.002_201005.tar.gz"
0,422604,568,"2010/RW2017.002_201005.tar.gz"
0,422606,568,"2010/RW2017.002_201005.tar.gz"
0,422607,568,"2010/RW2017.002_201005.tar.gz"
0,423929,568,"2010/RW2017.002_201005.tar.gz"
0,423930,568,"2010/RW2017.002_201005.tar.gz"
0,423932,568,"2010/RW2017.002_201005.tar.gz"
0,423928,568,"2010/RW2017.002_201005.tar.gz"
0,423931,568,"2010/RW2017.002_201005.tar.gz"
0,423933,568,"2010/RW2017.002_201005.tar.gz"
0,425254,568,"2010/RW2017.002_201005.tar.gz"
0,425256,568,"2010/RW2017.002_201005.tar.gz"
0,425258,568,"2010/RW2017.002_201005.tar.gz"
0,425260,568,"2010/RW2017.002_201005.tar.gz"
0,419924,568,"2010/RW2017.002_201005.tar.gz"
0,419925,568,"2010/RW2017.002_201005.tar.gz"
0,419926,568,"2010/RW2017.002_201005.tar.gz"
0,419928,568,"2010/RW2017.002_201005.tar.gz"
0,421250,568,"2010/RW2017.002_201005.tar.gz"
0,422578,568,"2010/RW2017.002_201005.tar.gz"
0,421253,568,"2010/RW2017.002_201005.tar.gz"
0,421255,568,"2010/RW2017.002_201005.tar.gz"
0,422576,568,"2010/RW2017.002_201005.tar.gz"
0,422579,568,"2010/RW2017.002_201005.tar.gz"
0,422580,568,"2010/RW2017.002_201005.tar.gz"
0,423902,568,"2010/RW2017.002_201005.tar.gz"
0,423904,568,"2010/RW2017.002_201005.tar.gz"
0,423905,568,"2010/RW2017.002_201005.tar.gz"
0,423907,568,"2010/RW2017.002_201005.tar.gz"
0,393369,568,"2010/RW2017.002_201005.tar.gz"
0.0902068912982941,393371,568,"2010/RW2017.002_201005.tar.gz"
0.163860946893692,393373,568,"2010/RW2017.002_201005.tar.gz"
0,394696,568,"2010/RW2017.002_201005.tar.gz"
0,396024,568,"2010/RW2017.002_201005.tar.gz"
0.00186118751298636,394700,568,"2010/RW2017.002_201005.tar.gz"
0,396025,568,"2010/RW2017.002_201005.tar.gz"
0,396021,568,"2010/RW2017.002_201005.tar.gz"
0,396022,568,"2010/RW2017.002_201005.tar.gz"
0,397350,568,"2010/RW2017.002_201005.tar.gz"
0,418560,568,"2010/RW2017.002_201005.tar.gz"
0,417236,568,"2010/RW2017.002_201005.tar.gz"
0,418563,568,"2010/RW2017.002_201005.tar.gz"
0,419886,568,"2010/RW2017.002_201005.tar.gz"
0,418562,568,"2010/RW2017.002_201005.tar.gz"
0,418564,568,"2010/RW2017.002_201005.tar.gz"
0,419887,568,"2010/RW2017.002_201005.tar.gz"
0,419888,568,"2010/RW2017.002_201005.tar.gz"
0,419889,568,"2010/RW2017.002_201005.tar.gz"
0,419891,568,"2010/RW2017.002_201005.tar.gz"
0,421212,568,"2010/RW2017.002_201005.tar.gz"
0,421214,568,"2010/RW2017.002_201005.tar.gz"
0,421216,568,"2010/RW2017.002_201005.tar.gz"
0,453102,568,"2010/RW2017.002_201005.tar.gz"
0,453103,568,"2010/RW2017.002_201005.tar.gz"
0,453105,568,"2010/RW2017.002_201005.tar.gz"
0,453107,568,"2010/RW2017.002_201005.tar.gz"
0,454429,568,"2010/RW2017.002_201005.tar.gz"
0,454430,568,"2010/RW2017.002_201005.tar.gz"
0,454431,568,"2010/RW2017.002_201005.tar.gz"
0,454433,568,"2010/RW2017.002_201005.tar.gz"
0,455754,568,"2010/RW2017.002_201005.tar.gz"
0,455756,568,"2010/RW2017.002_201005.tar.gz"
0,457080,568,"2010/RW2017.002_201005.tar.gz"
0,457082,568,"2010/RW2017.002_201005.tar.gz"
0,457083,568,"2010/RW2017.002_201005.tar.gz"
0,457085,568,"2010/RW2017.002_201005.tar.gz"
2.9643566608429,362907,568,"2010/RW2017.002_201005.tar.gz"
2.52469706535339,361582,568,"2010/RW2017.002_201005.tar.gz"
3.15433955192566,361583,568,"2010/RW2017.002_201005.tar.gz"
4.18990087509155,362910,568,"2010/RW2017.002_201005.tar.gz"
2.4390869140625,364233,568,"2010/RW2017.002_201005.tar.gz"
4.07792949676514,364235,568,"2010/RW2017.002_201005.tar.gz"
3.80084443092346,364236,568,"2010/RW2017.002_201005.tar.gz"
1.91967213153839,364232,568,"2010/RW2017.002_201005.tar.gz"
3.17332792282104,364234,568,"2010/RW2017.002_201005.tar.gz"
2.89313292503357,365562,568,"2010/RW2017.002_201005.tar.gz"
2.78373312950134,365563,568,"2010/RW2017.002_201005.tar.gz"
1.42682373523712,365559,568,"2010/RW2017.002_201005.tar.gz"
2.91803455352783,365561,568,"2010/RW2017.002_201005.tar.gz"
2.51878046989441,366889,568,"2010/RW2017.002_201005.tar.gz"
0.455382287502289,422602,569,"2010/RW2017.002_201005.tar.gz"
0.43378546833992,422604,569,"2010/RW2017.002_201005.tar.gz"
0.363669276237488,422606,569,"2010/RW2017.002_201005.tar.gz"
0.318564116954803,422607,569,"2010/RW2017.002_201005.tar.gz"
0.369698584079742,423929,569,"2010/RW2017.002_201005.tar.gz"
0.416414052248001,423930,569,"2010/RW2017.002_201005.tar.gz"
0.319063872098923,423932,569,"2010/RW2017.002_201005.tar.gz"
0.296507358551025,423928,569,"2010/RW2017.002_201005.tar.gz"
0.368709057569504,423931,569,"2010/RW2017.002_201005.tar.gz"
0.413355022668839,423933,569,"2010/RW2017.002_201005.tar.gz"
0.0883981883525848,425254,569,"2010/RW2017.002_201005.tar.gz"
0.212690144777298,425256,569,"2010/RW2017.002_201005.tar.gz"
0.297553211450577,425258,569,"2010/RW2017.002_201005.tar.gz"
0.46002408862114,425260,569,"2010/RW2017.002_201005.tar.gz"
0,419924,569,"2010/RW2017.002_201005.tar.gz"
0,419925,569,"2010/RW2017.002_201005.tar.gz"
0,419926,569,"2010/RW2017.002_201005.tar.gz"
0,419928,569,"2010/RW2017.002_201005.tar.gz"
0,421250,569,"2010/RW2017.002_201005.tar.gz"
0,422578,569,"2010/RW2017.002_201005.tar.gz"
0,421253,569,"2010/RW2017.002_201005.tar.gz"
0,421255,569,"2010/RW2017.002_201005.tar.gz"
0,422576,569,"2010/RW2017.002_201005.tar.gz"
0,422579,569,"2010/RW2017.002_201005.tar.gz"
0,422580,569,"2010/RW2017.002_201005.tar.gz"
0,423902,569,"2010/RW2017.002_201005.tar.gz"
0,423904,569,"2010/RW2017.002_201005.tar.gz"
0,423905,569,"2010/RW2017.002_201005.tar.gz"
0,423907,569,"2010/RW2017.002_201005.tar.gz"
0,393369,569,"2010/RW2017.002_201005.tar.gz"
0,393371,569,"2010/RW2017.002_201005.tar.gz"
0,393373,569,"2010/RW2017.002_201005.tar.gz"
0,394696,569,"2010/RW2017.002_201005.tar.gz"
0,396024,569,"2010/RW2017.002_201005.tar.gz"
0,394700,569,"2010/RW2017.002_201005.tar.gz"
0,396025,569,"2010/RW2017.002_201005.tar.gz"
0,396021,569,"2010/RW2017.002_201005.tar.gz"
0,396022,569,"2010/RW2017.002_201005.tar.gz"
0,397350,569,"2010/RW2017.002_201005.tar.gz"
0,418560,569,"2010/RW2017.002_201005.tar.gz"
0,417236,569,"2010/RW2017.002_201005.tar.gz"
0,418563,569,"2010/RW2017.002_201005.tar.gz"
0,419886,569,"2010/RW2017.002_201005.tar.gz"
0,418562,569,"2010/RW2017.002_201005.tar.gz"
0,418564,569,"2010/RW2017.002_201005.tar.gz"
0,419887,569,"2010/RW2017.002_201005.tar.gz"
0,419888,569,"2010/RW2017.002_201005.tar.gz"
0,419889,569,"2010/RW2017.002_201005.tar.gz"
0,419891,569,"2010/RW2017.002_201005.tar.gz"
0,421212,569,"2010/RW2017.002_201005.tar.gz"
0,421214,569,"2010/RW2017.002_201005.tar.gz"
0,421216,569,"2010/RW2017.002_201005.tar.gz"
0,453102,569,"2010/RW2017.002_201005.tar.gz"
0,453103,569,"2010/RW2017.002_201005.tar.gz"
0,453105,569,"2010/RW2017.002_201005.tar.gz"
0,453107,569,"2010/RW2017.002_201005.tar.gz"
0,454429,569,"2010/RW2017.002_201005.tar.gz"
0,454430,569,"2010/RW2017.002_201005.tar.gz"
0,454431,569,"2010/RW2017.002_201005.tar.gz"
0,454433,569,"2010/RW2017.002_201005.tar.gz"
0,455754,569,"2010/RW2017.002_201005.tar.gz"
0,455756,569,"2010/RW2017.002_201005.tar.gz"
0,457080,569,"2010/RW2017.002_201005.tar.gz"
0,457082,569,"2010/RW2017.002_201005.tar.gz"
0,457083,569,"2010/RW2017.002_201005.tar.gz"
0,457085,569,"2010/RW2017.002_201005.tar.gz"
0,362907,569,"2010/RW2017.002_201005.tar.gz"
0,361582,569,"2010/RW2017.002_201005.tar.gz"
0,361583,569,"2010/RW2017.002_201005.tar.gz"
0,362910,569,"2010/RW2017.002_201005.tar.gz"
0,364233,569,"2010/RW2017.002_201005.tar.gz"
0,364235,569,"2010/RW2017.002_201005.tar.gz"
0,364236,569,"2010/RW2017.002_201005.tar.gz"
0,364232,569,"2010/RW2017.002_201005.tar.gz"
0,364234,569,"2010/RW2017.002_201005.tar.gz"
